ts,evento_id,evento,mercado,punto,casa,seleccion,decimal
2026-09-24T01:58:48+00:00,4e1d4c17ae27eeb2388a146c248b5fb6,Colorado Rockies vs Arizona Diamondbacks,h2h,,BetMGM,Arizona Diamondbacks,1.1900
2026-09-24T01:58:48+00:00,4e1d4c17ae27eeb2388a146c248b5fb6,Colorado Rockies vs Arizona Diamondbacks,h2h,,BetMGM,Colorado Rockies,4.6000
2026-09-24T01:58:48+00:00,4e1d4c17ae27eeb2388a146c248b5fb6,Colorado Rockies vs Arizona Diamondbacks,h2h,,DraftKings,Arizona Diamondbacks,1.2300
2026-09-24T01:58:48+00:00,4e1d4c17ae27eeb2388a146c248b5fb6,Colorado Rockies vs Arizona Diamondbacks,h2h,,DraftKings,Colorado Rockies,4.0100
2026-09-24T01:58:48+00:00,4e1d4c17ae27eeb2388a146c248b5fb6,Colorado Rockies vs Arizona Diamondbacks,h2h,,BetRivers,Arizona Diamondbacks,1.1600
2026-09-24T01:58:48+00:00,4e1d4c17ae27eeb2388a146c248b5fb6,Colorado Rockies vs Arizona Diamondbacks,h2h,,BetRivers,Colorado Rockies,4.6000
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,FanDuel,Athletics,1.6700
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,FanDuel,Los Angeles Angels,2.1800
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,MyBookie.ag,Athletics,1.5500
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,MyBookie.ag,Los Angeles Angels,2.4500
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,Bovada,Athletics,1.6700
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,Bovada,Los Angeles Angels,2.1500
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,BetMGM,Athletics,1.6700
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,BetMGM,Los Angeles Angels,2.1800
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,DraftKings,Athletics,1.6800
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,DraftKings,Los Angeles Angels,2.1400
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,BetRivers,Athletics,1.7300
2026-09-24T01:58:48+00:00,9537e2c00a118edc54c7b2b5ed0c6f55,Athletics vs Los Angeles Angels,h2h,,BetRivers,Los Angeles Angels,1.9700
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,FanDuel,Houston Astros,2.1000
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,FanDuel,Seattle Mariners,1.7700
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,MyBookie.ag,Houston Astros,2.0800
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,MyBookie.ag,Seattle Mariners,1.7900
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,Bovada,Houston Astros,2.0800
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,Bovada,Seattle Mariners,1.7700
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,DraftKings,Houston Astros,2.0800
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,DraftKings,Seattle Mariners,1.7700
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,BetRivers,Houston Astros,2.1200
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,BetRivers,Seattle Mariners,1.7400
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,BetMGM,Houston Astros,2.0500
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,BetMGM,Seattle Mariners,1.7700
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,LowVig.ag,Houston Astros,2.0900
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,LowVig.ag,Seattle Mariners,1.8300
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,BetOnline.ag,Houston Astros,2.0900
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,BetOnline.ag,Seattle Mariners,1.8300
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,BetUS,Houston Astros,2.1000
2026-09-24T01:58:48+00:00,7d11a20c7ec2247d0ce57f87cda008ca,Seattle Mariners vs Houston Astros,h2h,,BetUS,Seattle Mariners,1.8300
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,FanDuel,Los Angeles Dodgers,1.4400
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,FanDuel,San Diego Padres,2.8800
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,MyBookie.ag,Los Angeles Dodgers,1.4500
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,MyBookie.ag,San Diego Padres,2.8600
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,Bovada,Los Angeles Dodgers,1.4300
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,Bovada,San Diego Padres,2.9000
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,BetRivers,Los Angeles Dodgers,1.4500
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,BetRivers,San Diego Padres,2.8000
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,BetMGM,Los Angeles Dodgers,1.4400
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,BetMGM,San Diego Padres,2.8500
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,BetOnline.ag,Los Angeles Dodgers,1.4600
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,BetOnline.ag,San Diego Padres,2.9500
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,LowVig.ag,Los Angeles Dodgers,1.4600
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,LowVig.ag,San Diego Padres,2.9500
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,BetUS,Los Angeles Dodgers,1.4800
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,BetUS,San Diego Padres,2.8200
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,DraftKings,Los Angeles Dodgers,1.4300
2026-09-24T01:58:48+00:00,1cc251b3308daacf4f549c56ad233607,Los Angeles Dodgers vs San Diego Padres,h2h,,DraftKings,San Diego Padres,2.8800
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,FanDuel,Pittsburgh Pirates,1.6200
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,FanDuel,St. Louis Cardinals,2.3600
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,BetOnline.ag,Pittsburgh Pirates,1.6500
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,BetOnline.ag,St. Louis Cardinals,2.4000
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,LowVig.ag,Pittsburgh Pirates,1.6500
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,LowVig.ag,St. Louis Cardinals,2.4000
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,DraftKings,Pittsburgh Pirates,1.6100
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,DraftKings,St. Louis Cardinals,2.3500
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,Bovada,Pittsburgh Pirates,1.6200
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,Bovada,St. Louis Cardinals,2.3600
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,BetMGM,Pittsburgh Pirates,1.6200
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,BetMGM,St. Louis Cardinals,2.3500
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,BetRivers,Pittsburgh Pirates,1.6400
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,BetRivers,St. Louis Cardinals,2.3000
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,MyBookie.ag,Pittsburgh Pirates,1.6200
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,MyBookie.ag,St. Louis Cardinals,2.3500
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,BetUS,Pittsburgh Pirates,1.6500
2026-09-24T01:58:48+00:00,ca2c6af9c65d99ec92728e8b8c76fae9,Pittsburgh Pirates vs St. Louis Cardinals,h2h,,BetUS,St. Louis Cardinals,2.3800
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,FanDuel,Chicago Cubs,1.5100
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,FanDuel,Miami Marlins,2.6600
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,MyBookie.ag,Chicago Cubs,1.5300
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,MyBookie.ag,Miami Marlins,2.5900
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,DraftKings,Chicago Cubs,1.4900
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,DraftKings,Miami Marlins,2.6800
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,Bovada,Chicago Cubs,1.5000
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,Bovada,Miami Marlins,2.6500
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,BetRivers,Chicago Cubs,1.5000
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,BetRivers,Miami Marlins,2.6500
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,LowVig.ag,Chicago Cubs,1.5000
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,LowVig.ag,Miami Marlins,2.8000
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,BetOnline.ag,Chicago Cubs,1.5000
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,BetOnline.ag,Miami Marlins,2.8000
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,BetUS,Chicago Cubs,1.5000
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,BetUS,Miami Marlins,2.7400
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,BetMGM,Chicago Cubs,1.4800
2026-09-24T01:58:48+00:00,1b1dbd4e7d948a1910402a33850d77c8,Chicago Cubs vs Miami Marlins,h2h,,BetMGM,Miami Marlins,2.7000
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,FanDuel,Arizona Diamondbacks,1.5700
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,FanDuel,Colorado Rockies,2.4800
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,MyBookie.ag,Arizona Diamondbacks,1.5500
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,MyBookie.ag,Colorado Rockies,2.5500
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,DraftKings,Arizona Diamondbacks,1.5300
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,DraftKings,Colorado Rockies,2.5400
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,Bovada,Arizona Diamondbacks,1.5600
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,Bovada,Colorado Rockies,2.4700
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,BetMGM,Arizona Diamondbacks,1.5300
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,BetMGM,Colorado Rockies,2.5400
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,LowVig.ag,Arizona Diamondbacks,1.5500
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,LowVig.ag,Colorado Rockies,2.6500
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,BetOnline.ag,Arizona Diamondbacks,1.5500
2026-09-24T01:58:48+00:00,c862b8f01d10ebafd1c1ee08cf8ba9ce,Colorado Rockies vs Arizona Diamondbacks,h2h,,BetOnline.ag,Colorado Rockies,2.6500
